symbol	compound	herb_name
NOS1	nicotinamide adenine dinucleotide phosphate	Theobroma grandiflorum
NOS1	nicotinamide adenine dinucleotide phosphate	Vitellaria paradoxa
NOS1	nicotinamide adenine dinucleotide phosphate	Camellia oleifera
NOS1	nicotinamide adenine dinucleotide phosphate	Virola surinamensis
NOS1	nicotinamide adenine dinucleotide phosphate	Byrsonima crassifolia
NOS1	nicotinamide adenine dinucleotide phosphate	Solanum quitoense
NOS1	nicotinamide adenine dinucleotide phosphate	Cyathea
NOS1	nicotinamide adenine dinucleotide phosphate	Thelesperma
NOS1	nicotinamide adenine dinucleotide phosphate	Nuphar lutea
NOS1	nicotinamide adenine dinucleotide phosphate	Capsicum pubescens
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica oleracea var. capitata
NOS1	nicotinamide adenine dinucleotide phosphate	Morella rubra
NOS1	nicotinamide adenine dinucleotide phosphate	Brassica
NOS1	nicotinamide adenine dinucleotide phosphate	Sida sp. dark green fruits
NOS1	nicotinamide adenine dinucleotide phosphate	Pan
NOS1	nicotinamide adenine dinucleotide phosphate	Zu
NOS1	nicotinamide adenine dinucleotide phosphate	Amelanchier alnifolia
NOS1	nicotinamide adenine dinucleotide phosphate	Prunus tomentosa
NOS1	nicotinamide adenine dinucleotide phosphate	Eois sp. black tears
GSTP1	sodium deoxycholate	Bos taurus
GSTP1	sodium deoxycholate	Ovis
GSTP1	sodium deoxycholate	Proteocephalus kuyukuyu
GSTP1	turmeric oil	Curcuma aromatica
GSTP1	turmeric oil	Curcuma longa
GSTP1	turmeric oil	Curcuma aromatica
GSTP1	turmeric oil	Curcuma longa
GSTP1	turmeric oil	Aulis
GSTP1	turmeric oil	Curcuma longa
GSTP1	turmeric oil	Zingiber officinale
GSTP1	turmeric oil	Angelica keiskei
GSTP1	turmeric oil	Brassica oleracea var. sabauda
GSTP1	turmeric oil	Actinidia chinensis
GSTP1	turmeric oil	Allium
GSTP1	turmeric oil	Allium cepa
GSTP1	turmeric oil	Allium ampeloprasum
GSTP1	turmeric oil	Allium sativum
GSTP1	turmeric oil	Allium schoenoprasum
GSTP1	turmeric oil	Aloysia triphylla
GSTP1	turmeric oil	Anacardium occidentale
GSTP1	turmeric oil	Ananas comosus
GSTP1	turmeric oil	Anethum graveolens
GSTP1	turmeric oil	Annona reticulata
GSTP1	turmeric oil	Apium graveolens
GSTP1	turmeric oil	Arachis hypogaea
GSTP1	turmeric oil	Arctium lappa
GSTP1	turmeric oil	Armoracia rusticana
GSTP1	turmeric oil	Artemisia dracunculus
GSTP1	turmeric oil	Artemisia vulgaris
GSTP1	turmeric oil	Asparagus officinalis
GSTP1	turmeric oil	Avena sativa
GSTP1	turmeric oil	Averrhoa carambola
GSTP1	turmeric oil	Bertholletia excelsa
GSTP1	turmeric oil	Beta vulgaris
GSTP1	turmeric oil	Borago officinalis
GSTP1	turmeric oil	Brassica juncea
GSTP1	turmeric oil	Brassica napus
GSTP1	turmeric oil	Brassica napus var. napus
GSTP1	turmeric oil	Brassica oleracea
GSTP1	turmeric oil	Brassica oleracea var. botrytis
GSTP1	turmeric oil	Brassica oleracea var. gemmifera
GSTP1	turmeric oil	Brassica oleracea var. gongylodes
GSTP1	turmeric oil	Brassica oleracea var. italica
GSTP1	turmeric oil	Brassica rapa
GSTP1	turmeric oil	Brassica rapa subsp. rapa
GSTP1	turmeric oil	Cajanus cajan
GSTP1	turmeric oil	Camellia sinensis
GSTP1	turmeric oil	Capparis spinosa
GSTP1	turmeric oil	Capsicum annuum
GSTP1	turmeric oil	Carica papaya
GSTP1	turmeric oil	Carthamus tinctorius
GSTP1	turmeric oil	Carum carvi
GSTP1	turmeric oil	Carya illinoinensis
GSTP1	turmeric oil	Castanea
GSTP1	turmeric oil	Chamaemelum nobile
GSTP1	turmeric oil	Cicer arietinum
GSTP1	turmeric oil	Cichorium endivia
GSTP1	turmeric oil	Cichorium intybus
GSTP1	turmeric oil	Cinnamomum aromaticum
GSTP1	turmeric oil	Cinnamomum verum
GSTP1	turmeric oil	Citrullus lanatus
GSTP1	turmeric oil	Citrus aurantiifolia
GSTP1	turmeric oil	Citrus limon
GSTP1	turmeric oil	Citrus maxima
GSTP1	turmeric oil	Citrus reticulata
GSTP1	turmeric oil	Citrus sinensis
GSTP1	turmeric oil	Coriandrum sativum
GSTP1	turmeric oil	Corylus avellana
GSTP1	turmeric oil	Crocus sativus
GSTP1	turmeric oil	Cucumis melo
GSTP1	turmeric oil	Cucumis sativus
GSTP1	turmeric oil	Cucurbita
GSTP1	turmeric oil	Cuminum cyminum
GSTP1	turmeric oil	Cydonia oblonga
GSTP1	turmeric oil	Cymbopogon citratus
GSTP1	turmeric oil	Cynara cardunculus var. scolymus
GSTP1	turmeric oil	Daucus carota
GSTP1	turmeric oil	Diospyros kaki
GSTP1	turmeric oil	Elettaria cardamomum
GSTP1	turmeric oil	Empetrum nigrum
GSTP1	turmeric oil	Eriobotrya japonica
GSTP1	turmeric oil	Eruca vesicaria subsp. sativa
GSTP1	turmeric oil	Eugenia
GSTP1	turmeric oil	Fagopyrum esculentum
GSTP1	turmeric oil	Fagopyrum tataricum
GSTP1	turmeric oil	Ficus carica
GSTP1	turmeric oil	Foeniculum vulgare
GSTP1	turmeric oil	Fragaria x ananassa
GSTP1	turmeric oil	Gaylussacia baccata
GSTP1	turmeric oil	Glycine max
GSTP1	turmeric oil	Helianthus annuus
GSTP1	turmeric oil	Hippophae rhamnoides
GSTP1	turmeric oil	Hordeum vulgare
GSTP1	turmeric oil	Hyssopus officinalis
GSTP1	turmeric oil	Illicium verum
GSTP1	turmeric oil	Ipomoea aquatica
GSTP1	turmeric oil	Ipomoea batatas
GSTP1	turmeric oil	Juglans nigra
GSTP1	turmeric oil	Juglans regia
GSTP1	turmeric oil	Lactuca sativa
GSTP1	turmeric oil	Lathyrus sativus
GSTP1	turmeric oil	Laurus nobilis
GSTP1	turmeric oil	Lens culinaris
GSTP1	turmeric oil	Lepidium sativum
GSTP1	turmeric oil	Levisticum officinale
GSTP1	turmeric oil	Linum usitatissimum
GSTP1	turmeric oil	Lippia graveolens
GSTP1	turmeric oil	Litchi chinensis
GSTP1	turmeric oil	Lupinus
GSTP1	turmeric oil	Malus pumila
GSTP1	turmeric oil	Mangifera indica
GSTP1	turmeric oil	Matricaria chamomilla var. recutita
GSTP1	turmeric oil	Melissa officinalis
GSTP1	turmeric oil	Mentha
GSTP1	turmeric oil	Mentha aquatica
GSTP1	turmeric oil	Mentha arvensis
GSTP1	turmeric oil	Mentha spicata
GSTP1	turmeric oil	Mentha x piperita
GSTP1	turmeric oil	Mespilus germanica
GSTP1	turmeric oil	Momordica charantia
GSTP1	turmeric oil	Morus
GSTP1	turmeric oil	Morus nigra
GSTP1	turmeric oil	Myristica fragrans
GSTP1	turmeric oil	Ocimum basilicum
GSTP1	turmeric oil	Oenothera biennis
GSTP1	turmeric oil	Olea europaea
GSTP1	turmeric oil	Origanum majorana
GSTP1	turmeric oil	Origanum onites
GSTP1	turmeric oil	Origanum vulgare
GSTP1	turmeric oil	Oryza sativa
GSTP1	turmeric oil	Panicum miliaceum
GSTP1	turmeric oil	Papaver
GSTP1	turmeric oil	Passiflora edulis
GSTP1	turmeric oil	Pastinaca sativa
GSTP1	turmeric oil	Persea americana
GSTP1	turmeric oil	Petroselinum crispum
GSTP1	turmeric oil	Phaseolus coccineus
GSTP1	turmeric oil	Phaseolus lunatus
GSTP1	turmeric oil	Phaseolus vulgaris
GSTP1	turmeric oil	Phoenix dactylifera
GSTP1	turmeric oil	Aronia melanocarpa
GSTP1	turmeric oil	Pimpinella anisum
GSTP1	turmeric oil	Pinus
GSTP1	turmeric oil	Piper nigrum
GSTP1	turmeric oil	Pistacia vera
GSTP1	turmeric oil	Pisum sativum
GSTP1	turmeric oil	Portulaca oleracea
GSTP1	turmeric oil	Prunus
GSTP1	turmeric oil	Prunus armeniaca
GSTP1	turmeric oil	Prunus avium
GSTP1	turmeric oil	Prunus cerasus
GSTP1	turmeric oil	Prunus domestica
GSTP1	turmeric oil	Prunus dulcis
GSTP1	turmeric oil	Prunus persica
GSTP1	turmeric oil	Psidium guajava
GSTP1	turmeric oil	Punica granatum
GSTP1	turmeric oil	Pyrus communis
GSTP1	turmeric oil	Raphanus sativus
GSTP1	turmeric oil	Rheum rhabarbarum
GSTP1	turmeric oil	Ribes nigrum
GSTP1	turmeric oil	Ribes rubrum
GSTP1	turmeric oil	Ribes uva-crispa
GSTP1	turmeric oil	Salvia rosmarinus
GSTP1	turmeric oil	Rubus
GSTP1	turmeric oil	Rubus chamaemorus
GSTP1	turmeric oil	Rubus idaeus
GSTP1	turmeric oil	Rubus occidentalis
GSTP1	turmeric oil	Rumex acetosa
GSTP1	turmeric oil	Salvia officinalis
GSTP1	turmeric oil	Sambucus nigra
GSTP1	turmeric oil	Satureja hortensis
GSTP1	turmeric oil	Satureja montana
GSTP1	turmeric oil	Secale cereale
GSTP1	turmeric oil	Sesamum indicum
GSTP1	turmeric oil	Solanum lycopersicum
GSTP1	turmeric oil	Solanum lycopersicum var. cerasiforme
GSTP1	turmeric oil	Septoria lycopersici var. lycopersici
GSTP1	turmeric oil	Solanum melongena
GSTP1	turmeric oil	Solanum tuberosum
GSTP1	turmeric oil	Sorbus aucuparia
GSTP1	turmeric oil	Sorghum bicolor
GSTP1	turmeric oil	Spinacia oleracea
GSTP1	turmeric oil	Syzygium aromaticum
GSTP1	turmeric oil	Tamarindus indica
GSTP1	turmeric oil	Taraxacum officinale
GSTP1	turmeric oil	Theobroma cacao
GSTP1	turmeric oil	Thymus vulgaris
GSTP1	turmeric oil	Tilia
GSTP1	turmeric oil	Tilia cordata
GSTP1	turmeric oil	Trigonella foenum-graecum
GSTP1	turmeric oil	Triticum aestivum
GSTP1	turmeric oil	Vaccinium
GSTP1	turmeric oil	Vaccinium angustifolium
GSTP1	turmeric oil	Vaccinium arboreum
GSTP1	turmeric oil	Vaccinium corymbosum
GSTP1	turmeric oil	Vaccinium macrocarpon
GSTP1	turmeric oil	Vaccinium myrtillus
GSTP1	turmeric oil	Vaccinium vitis-idaea
GSTP1	turmeric oil	Vanilla
GSTP1	turmeric oil	Verbena officinalis
GSTP1	turmeric oil	Vicia faba
GSTP1	turmeric oil	Vigna angularis
GSTP1	turmeric oil	Vigna mungo
GSTP1	turmeric oil	Vigna radiata
GSTP1	turmeric oil	Vigna umbellata
GSTP1	turmeric oil	Vigna unguiculata
GSTP1	turmeric oil	Vitis rotundifolia
GSTP1	turmeric oil	Vitis vinifera
GSTP1	turmeric oil	Zea mays
GSTP1	turmeric oil	Rubus arcticus
GSTP1	turmeric oil	Musa acuminata
GSTP1	turmeric oil	Myrica
GSTP1	turmeric oil	Vaccinium elliottii
GSTP1	turmeric oil	Vaccinium myrtilloides
GSTP1	turmeric oil	Vaccinium uliginosum
GSTP1	turmeric oil	Ribes aureum
GSTP1	turmeric oil	Apium graveolens Rapaceum Group
GSTP1	turmeric oil	Apium graveolens Dulce Group
GSTP1	turmeric oil	Allium tuberosum
GSTP1	turmeric oil	Vaccinium oxycoccos
GSTP1	turmeric oil	Vaccinium stamineum
GSTP1	turmeric oil	Panax ginseng
GSTP1	turmeric oil	Vaccinium deliciosum
GSTP1	turmeric oil	Vaccinium ovalifolium
GSTP1	turmeric oil	Vaccinium ovatum
GSTP1	turmeric oil	Vaccinium parvifolium
GSTP1	turmeric oil	Dimocarpus longan
GSTP1	turmeric oil	Macadamia tetraphylla
GSTP1	turmeric oil	Vitis aestivalis
GSTP1	turmeric oil	Vitis labrusca
GSTP1	turmeric oil	Prunus persica var. nucipersica
GSTP1	turmeric oil	Prunus persica var. persica
GSTP1	turmeric oil	Capsicum baccatum var. baccatum
GSTP1	turmeric oil	Capsicum chinense
GSTP1	turmeric oil	Capsicum
GSTP1	turmeric oil	Nephelium lappaceum
GSTP1	turmeric oil	Oryza rufipogon
GSTP1	turmeric oil	Zizania aquatica
GSTP1	turmeric oil	Beta vulgaris subsp. cicla
GSTP1	turmeric oil	Thymus pulegioides
GSTP1	turmeric oil	Brassica oleracea var. costata
GSTP1	turmeric oil	Juglans ailanthifolia
GSTP1	turmeric oil	Allium fistulosum
GSTP1	turmeric oil	Triticum turgidum subsp. durum
GSTP1	turmeric oil	Allium ascalonicum
GSTP1	turmeric oil	Eruca vesicaria
GSTP1	turmeric oil	Daucus carota subsp. sativus
GSTP1	turmeric oil	Blumeria graminis f. sp. triticale
GSTP1	turmeric oil	Brassica oleracea var. viridis
GSTP1	turmeric oil	Vaccinium angustifolium x Vaccinium corymbosum
GSTP1	turmeric oil	Apium graveolens Secalinum Group
GSTP1	turmeric oil	Brassica rapa var. perviridis
GSTP1	turmeric oil	Brassica rapa subsp. chinensis
GSTP1	turmeric oil	Brassica rapa subsp. pekinensis
GSTP1	turmeric oil	Citrus x paradisi
GSTP1	turmeric oil	Brassica oleracea var. alboglabra
GSTP1	turmeric oil	Origanum x majoricum
GSTP1	turmeric oil	Hea
GSTP1	turmeric oil	Raphanus sativus var. niger
GSTP1	turmeric oil	Raphanus sativus var. sativus
GSTP1	turmeric oil	Apoidea
GSTP1	turmeric oil	Salvia elegans
GSTP1	turmeric oil	Ribes glandulosum
GSTP1	turmeric oil	unidentified
GSTP1	turmeric oil	Mycobacterium phage Seabiscuit
GSTP1	turmeric oil	Haliotis
GSTP1	turmeric oil	Crateva religiosa
GSTP1	turmeric oil	Malpighia emarginata
GSTP1	turmeric oil	Quercus
GSTP1	turmeric oil	Cucurbita maxima
GSTP1	turmeric oil	Eucheuma
GSTP1	turmeric oil	Medicago sativa
GSTP1	turmeric oil	Pimenta dioica
GSTP1	turmeric oil	Amaranthus
GSTP1	turmeric oil	Sagittaria latifolia
GSTP1	turmeric oil	Maranta arundinacea
GSTP1	turmeric oil	Pyrus pyrifolia
GSTP1	turmeric oil	Clupea harengus
GSTP1	turmeric oil	Phyllostachys edulis
GSTP1	turmeric oil	Fagus
GSTP1	turmeric oil	Artocarpus altilis
GSTP1	turmeric oil	Brosimum alicastrum
GSTP1	turmeric oil	Brassica rapa Broccoletto Group
GSTP1	turmeric oil	Lota lota
GSTP1	turmeric oil	Petasites japonicus
GSTP1	turmeric oil	Peprilus triacanthus
GSTP1	turmeric oil	Juglans cinerea
GSTP1	turmeric oil	Cucurbita moschata
GSTP1	turmeric oil	Lagenaria siceraria
GSTP1	turmeric oil	Cynara cardunculus
GSTP1	turmeric oil	Carissa macrocarpa
GSTP1	turmeric oil	Ceratonia siliqua
GSTP1	turmeric oil	Manihot esculenta
GSTP1	turmeric oil	Sechium edule
GSTP1	turmeric oil	Annona cherimola
GSTP1	turmeric oil	Anthriscus cerefolium
GSTP1	turmeric oil	Salvia hispanica
GSTP1	turmeric oil	Castanea mollissima
GSTP1	turmeric oil	Eleocharis dulcis
GSTP1	turmeric oil	Glebionis coronaria
GSTP1	turmeric oil	Cocos nucifera
GSTP1	turmeric oil	Valerianella locusta
GSTP1	turmeric oil	Gossypium
GSTP1	turmeric oil	Vigna unguiculata subsp. cylindrica
GSTP1	turmeric oil	Malus
GSTP1	turmeric oil	Viburnum edule
GSTP1	turmeric oil	Myoxocephalus
GSTP1	turmeric oil	Rumex
GSTP1	turmeric oil	Durio zibethinus
GSTP1	turmeric oil	Sambucus
GSTP1	turmeric oil	Perideridia oregana
GSTP1	turmeric oil	Castanea sativa
GSTP1	turmeric oil	Chamaenerion angustifolium
GSTP1	turmeric oil	Ginkgo biloba
GSTP1	turmeric oil	Vitis
GSTP1	turmeric oil	Physalis
GSTP1	turmeric oil	Corylus
GSTP1	turmeric oil	Carya
GSTP1	turmeric oil	Moringa oleifera
GSTP1	turmeric oil	Lablab purpureus
GSTP1	turmeric oil	Chondrus crispus
GSTP1	turmeric oil	Artocarpus heterophyllus
GSTP1	turmeric oil	Castanea crenata
GSTP1	turmeric oil	Syzygium cumini
GSTP1	turmeric oil	Helianthus tuberosus
GSTP1	turmeric oil	Ziziphus sp.
GSTP1	turmeric oil	Corchorus olitorius
GSTP1	turmeric oil	Brassica napus var. pabularia
GSTP1	turmeric oil	Laminaria
GSTP1	turmeric oil	Citrus
GSTP1	turmeric oil	Chenopodium album
GSTP1	turmeric oil	Rubus loganobaccus
GSTP1	turmeric oil	Nelumbo
GSTP1	turmeric oil	Nelumbo nucifera
GSTP1	turmeric oil	Lupinus albus
GSTP1	turmeric oil	Basella alba
GSTP1	turmeric oil	Mammea americana
GSTP1	turmeric oil	Garcinia mangostana
GSTP1	turmeric oil	Hedysarum alpinum
GSTP1	turmeric oil	Vigna aconitifolia
GSTP1	turmeric oil	Dioscorea pentaphylla
GSTP1	turmeric oil	Sinapis alba
GSTP1	turmeric oil	Tetragonia tetragonoides
GSTP1	turmeric oil	Nopalea cochenillifera
GSTP1	turmeric oil	Vaccinium reticulatum
GSTP1	turmeric oil	Abelmoschus esculentus
GSTP1	turmeric oil	Capsicum annuum var. annuum
GSTP1	turmeric oil	Diospyros virginiana
GSTP1	turmeric oil	Canarium ovatum
GSTP1	turmeric oil	Pinus edulis
GSTP1	turmeric oil	Eugenia uniflora
GSTP1	turmeric oil	Opuntia macrorhiza
GSTP1	turmeric oil	Musa x paradisiaca
GSTP1	turmeric oil	Phytolacca americana
GSTP1	turmeric oil	Papaver somniferum
GSTP1	turmeric oil	Pediomelum esculentum
GSTP1	turmeric oil	Opuntia
GSTP1	turmeric oil	Chenopodium quinoa
GSTP1	turmeric oil	Syzygium jambos
GSTP1	turmeric oil	Rosa
GSTP1	turmeric oil	Hibiscus sabdariffa
GSTP1	turmeric oil	Rubus spectabilis
GSTP1	turmeric oil	Tragopogon porrifolius
GSTP1	turmeric oil	Manilkara zapota
GSTP1	turmeric oil	Pouteria sapota
GSTP1	turmeric oil	Sesbania bispinosa
GSTP1	turmeric oil	Sisymbrium
GSTP1	turmeric oil	Annona muricata
GSTP1	turmeric oil	Triticum spelta
GSTP1	turmeric oil	Spirulina
GSTP1	turmeric oil	Psidium cattleyanum
GSTP1	turmeric oil	Annona squamosa
GSTP1	turmeric oil	Colocasia esculenta
GSTP1	turmeric oil	Eragrostis tef
GSTP1	turmeric oil	Physalis philadelphica var. immaculata
GSTP1	turmeric oil	Luffa aegyptiaca
GSTP1	turmeric oil	Eutrema japonicum
GSTP1	turmeric oil	Benincasa hispida
GSTP1	turmeric oil	Zizania
GSTP1	turmeric oil	Salix pulchra
GSTP1	turmeric oil	Psophocarpus tetragonolobus
GSTP1	turmeric oil	Dioscorea
GSTP1	turmeric oil	Pachyrhizus erosus
GSTP1	turmeric oil	Xanthosoma sagittifolium
GSTP1	turmeric oil	Vigna unguiculata subsp. unguiculata
GSTP1	turmeric oil	Macadamia
GSTP1	turmeric oil	Koenigia alpina
GSTP1	turmeric oil	Triticum turgidum subsp. turanicum
GSTP1	turmeric oil	Vigna unguiculata subsp. sesquipedalis
GSTP1	turmeric oil	Citrus latifolia
GSTP1	turmeric oil	Acca sellowiana
GSTP1	turmeric oil	Pangium edule
GSTP1	turmeric oil	Auricularia auricula-judae
GSTP1	turmeric oil	Agaricus bisporus
GSTP1	turmeric oil	Lentinula edodes
GSTP1	turmeric oil	Undaria pinnatifida
GSTP1	turmeric oil	Flammulina velutipes
GSTP1	turmeric oil	Dysphania ambrosioides
GSTP1	turmeric oil	Pleurotus ostreatus
GSTP1	turmeric oil	Auricularia polytricha
GSTP1	turmeric oil	Grifola frondosa
GSTP1	turmeric oil	Matteuccia struthiopteris
GSTP1	turmeric oil	Rumex arcticus
GSTP1	turmeric oil	Tinda
GSTP1	turmeric oil	Triticum
GSTP1	turmeric oil	Prunus virginiana
GSTP1	turmeric oil	Agave
GSTP1	turmeric oil	Typha angustifolia
GSTP1	turmeric oil	Cantharellus cibarius
GSTP1	turmeric oil	Cinnamomum
GSTP1	turmeric oil	Elaeis
GSTP1	turmeric oil	Metroxylon sagu
GSTP1	turmeric oil	Diospyros
GSTP1	turmeric oil	Scorzonera hispanica
GSTP1	turmeric oil	Rhodophyta
GSTP1	turmeric oil	Saccharina japonica
GSTP1	turmeric oil	Cirsium
GSTP1	turmeric oil	Juglans
GSTP1	turmeric oil	Strombidae
GSTP1	turmeric oil	Cucumis metulifer
GSTP1	turmeric oil	Nu
GSTP1	turmeric oil	Attalea speciosa
GSTP1	turmeric oil	Theobroma grandiflorum
GSTP1	turmeric oil	Vitellaria paradoxa
GSTP1	turmeric oil	Camellia oleifera
GSTP1	turmeric oil	Virola surinamensis
GSTP1	turmeric oil	Byrsonima crassifolia
GSTP1	turmeric oil	Solanum quitoense
GSTP1	turmeric oil	Cyathea
GSTP1	turmeric oil	Thelesperma
GSTP1	turmeric oil	Nuphar lutea
GSTP1	turmeric oil	Capsicum pubescens
GSTP1	turmeric oil	Brassica oleracea var. capitata
GSTP1	turmeric oil	Morella rubra
GSTP1	turmeric oil	Brassica
GSTP1	turmeric oil	Sida sp. dark green fruits
GSTP1	turmeric oil	Pan
GSTP1	turmeric oil	Zu
GSTP1	turmeric oil	Amelanchier alnifolia
GSTP1	turmeric oil	Prunus tomentosa
GSTP1	turmeric oil	Eois sp. black tears
GSTP1	DNCB	Angelica keiskei
GSTP1	DNCB	Brassica oleracea var. sabauda
GSTP1	DNCB	Actinidia chinensis
GSTP1	DNCB	Allium
GSTP1	DNCB	Allium cepa
GSTP1	DNCB	Allium ampeloprasum
GSTP1	DNCB	Allium sativum
GSTP1	DNCB	Allium schoenoprasum
GSTP1	DNCB	Aloysia triphylla
GSTP1	DNCB	Anacardium occidentale
GSTP1	DNCB	Ananas comosus
GSTP1	DNCB	Anethum graveolens
GSTP1	DNCB	Annona reticulata
GSTP1	DNCB	Apium graveolens
GSTP1	DNCB	Arachis hypogaea
GSTP1	DNCB	Arctium lappa
GSTP1	DNCB	Armoracia rusticana
GSTP1	DNCB	Artemisia dracunculus
